Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-55.85037	-120.9368	65.08648	0.0297224	0.0106012	0.0362773	0.00954455	0.0112015	0.0222384	0.0043896	0.00132998	0.0273555	0.0152391	0.00918686	0.00848584	0.00418198	0.00810961	0.0128871	0.00590685	0.0177027	0.00365533	0.00220444	0.00251473	0.00419972	0.000361798	0.00374362	0.00791626	0.000255704	0.0187973	0.000956234	0.00741211	0.00636396	0.0116648	0.0431523	0.00266373	0.0124134	0.00952462	0.00708083	0.0305917	0.0123206	0.00436417	0.00772969	0.00375794	0.000432574	0.01548	0.000805848	0.00476755	0.00267801	0.00225542	0.0196176	0.9994623	1.000538	0.472533	0.693777	0.892203	1.12082	1.44139	2.11626	0.5420472	1.001076	0.0614046	0.0219014	0.0749464	0.0197184	0.0231415	0.045943	0.00906862	0.00274765	0.0565147	0.0314829	0.0189795	0.0175312	0.00863969	0.0167539	0.0266239	0.0122032	0.0365727	0.00755166	0.00455423	0.00519526	0.00867634	0.000747451	0.00773407	0.0163545	0.000528267	0.038834	0.00197552	0.0153129	0.0131475	0.0240987	0.0891499	0.00550309	0.0256453	0.0196773	0.0146285	0.0632005	0.0254535	0.0090161	0.015969	0.00776366	0.00089367	0.0319807	0.00166483	0.00984944	0.0055326	0.00465954	0.0405288	0.848726	0.151274	0.8487262	0.4840424
396	-63.1906	-128.0712	64.88064	0.0287641	0.00459716	0.0273169	0.0404	0.00560536	0.0267423	0.0114864	0.00195968	0.0104997	0.00556711	0.00183153	0.0104515	0.02795	0.0203862	0.0265696	0.00792109	0.0357721	0.00384619	0.0212648	0.0172043	0.0135018	0.00501822	0.000939921	0.00607564	0.00819097	0.0356627	0.00428306	0.0277691	0.0179521	0.0106825	0.0245488	0.0240021	0.0249314	0.0321964	0.0140092	0.0217593	0.0657255	0.0050446	0.023815	0.00947792	0.0452919	0.0106976	0.00200279	0.00119382	0.00749678	0.0327907	0.0273707	0.9272828	1.072717	0.543337	0.742664	0.911359	1.09726	1.3465	1.84048	0.4410911	1.156839	0.0343016	0.00548217	0.0325757	0.0481775	0.00668445	0.0318905	0.0136976	0.00233694	0.012521	0.00663884	0.00218412	0.0124635	0.0333307	0.0243108	0.0316846	0.00944599	0.0426586	0.00458663	0.0253585	0.0205163	0.016101	0.00598428	0.00112087	0.00724527	0.00976783	0.0425282	0.0051076	0.0331149	0.0214081	0.012739	0.0292747	0.0286228	0.029731	0.0383946	0.0167062	0.0259482	0.0783784	0.00601574	0.0283996	0.0113025	0.0540112	0.012757	0.00238835	0.00142365	0.00894	0.0391033	0.0326399	0.78522	0.21478	0.7852203	0.8385664
432	-55.05479	-120.3339	65.2791	0.0175217	0.00132035	0.00144561	0.0284845	0.00137601	0.0110946	0.00957137	0.00520823	0.00664413	0.0224964	0.00345085	0.0412452	0.00167488	0.000707137	0.000298452	0.0054665	3.98175e-05	0.00175071	0.0054867	0.00268285	0.00721295	0.0106372	0.00521468	0.00392315	0.0178476	0.0199362	0.00133243	0.0253472	0.0163817	0.0277724	0.0476349	0.0210976	0.0223293	0.0162764	0.00819009	0.00247789	0.00740104	0.00440228	0.00835337	0.00913416	0.000371957	0.0038183	0.00976821	0.00307529	0.00773125	0.0158285	0.0153907	0.9202206	1.079779	0.771228	0.881006	0.961246	1.04032	1.13507	1.29663	0.1878328	1.173392	0.0345697	0.00260499	0.00285212	0.0561987	0.00271481	0.0218892	0.0188839	0.0102756	0.0131086	0.0443845	0.00680839	0.0813751	0.00330446	0.00139515	0.000588834	0.0107852	7.85583e-05	0.00345408	0.010825	0.00529315	0.0142309	0.0209867	0.0102884	0.00774021	0.0352125	0.0393333	0.00262884	0.050009	0.0323205	0.0547939	0.0939817	0.0416248	0.0440549	0.0321127	0.0161587	0.00488877	0.0146019	0.00868553	0.0164809	0.0180213	0.000733857	0.00753335	0.0192723	0.00606742	0.0152534	0.031229	0.0303652	0.839398	0.160602	0.8393977	0.506853
468	-63.22492	-128.7055	65.4806	0.008949	0.0160804	0.0038724	0.00886262	0.000934317	0.0204021	0.0138198	0.000107298	0.00228323	0.00272549	0.0117652	0.0201792	0.00350087	0.0127024	0.00212842	0.00729846	0.020666	0.00217419	0.00698481	0.0419282	0.000129223	0.0112493	0.00329976	0.00269493	0.0041537	0.00813061	0.0310475	0.0271011	0.00973552	0.0182235	0.0388766	0.0124588	0.018498	0.0425108	0.0227721	0.0378237	0.0055398	0.0121725	0.00110809	0.0226399	0.00439533	0.00335227	0.0149891	0.0854214	0.0463233	0.00631508	0.0115004	1.274351	0.7256488	0.43387	0.665487	0.880689	1.13547	1.50266	2.30484	0.6037697	0.5694261	0.0126073	0.022654	0.00545542	0.0124856	0.00131626	0.0287424	0.0194693	0.00015116	0.0032166	0.00383965	0.0165748	0.0284283	0.00493201	0.0178951	0.0029985	0.010282	0.0291141	0.00306299	0.00984016	0.0590682	0.000182049	0.0158479	0.00464869	0.0037966	0.00585171	0.0114544	0.0437395	0.0381798	0.0137153	0.0256732	0.0547692	0.0175519	0.0260599	0.0598889	0.0320813	0.0532858	0.00780444	0.0171486	0.00156107	0.031895	0.00619212	0.00472267	0.0211166	0.120341	0.06526	0.00889665	0.0162017	0.60623	0.39377	0.6062304	0.7098268
504	-61.89183	-127.0773	65.18552	0.03355	0.0155011	0.0142926	0.0516823	0.00719968	0.00484799	0.0217422	0.00424544	0.0109869	0.0307556	0.00197647	0.0211753	0.0146031	0.0342925	0.0104781	0.00664474	0.0077658	0.0205961	0.0126124	0.00136143	0.0108709	0.0122664	0.0103258	0.0278308	0.011927	0.0275824	0.0412936	0.0194061	0.0072351	0.00786706	0.0646299	0.0273601	0.00543383	0.0120979	0.0339985	0.0272323	0.019126	0.0147684	0.034064	0.00981728	0.0399244	0.019768	0.0211448	0.0113349	0.0102976	0.00952157	0.0159044	1.136558	0.8634423	0.489949	0.706132	0.897129	1.11467	1.41617	2.04103	0.5158766	0.7596995	0.0381537	0.0176281	0.0162538	0.058774	0.0081876	0.00551322	0.0247256	0.00482799	0.0124945	0.0349758	0.00224767	0.0240809	0.0166069	0.038998	0.0119159	0.00755652	0.00883141	0.0234222	0.014343	0.00154824	0.0123626	0.0139496	0.0117427	0.0316497	0.0135637	0.0313672	0.0469598	0.022069	0.00822789	0.00894656	0.0734984	0.0311144	0.00617945	0.013758	0.0386637	0.0309691	0.0217504	0.0167949	0.0387382	0.0111644	0.0454027	0.0224805	0.0240463	0.0128903	0.0117106	0.0108281	0.0180868	0.730076	0.269924	0.7300761	0.8793387
540	-55.59135	-121.0101	65.41879	0.00227164	0.00183137	0.000529375	0.00404438	0.00068204	0.0257564	0.0482525	0.00858641	0.0064783	0.00322203	0.00738716	0.0162342	0.00906268	0.000574301	0.0300863	0.025949	0.000360673	0.0169842	0.00520819	0.00580014	0.0100733	0.00927535	0.0179825	0.00172546	0.00484225	0.0252565	0.0217047	0.0138429	0.00557071	0.0586973	0.0330793	0.010049	0.00145501	0.0285465	0.0127928	0.00170267	0.0221778	0.00945838	0.000983477	3.84863e-05	0.00821611	0.00899348	0.0139593	0.00808389	0.00860724	0.00266875	0.0230806	0.9850459	1.014954	0.791445	0.892195	0.965038	1.03623	1.12083	1.26351	0.1691217	1.030362	0.00390205	0.00314579	0.000909322	0.00694714	0.00117156	0.0442424	0.0828846	0.0147491	0.0111279	0.00553456	0.0126891	0.0278859	0.0155672	0.000986491	0.05168	0.0445734	0.000619538	0.0291741	0.00894625	0.00996305	0.0173031	0.0159325	0.030889	0.00296386	0.00831766	0.0433837	0.0372827	0.0237783	0.00956895	0.100826	0.0568211	0.0172615	0.00249931	0.0490351	0.0219745	0.00292472	0.0380954	0.0162469	0.00168934	6.6109e-05	0.014113	0.0154483	0.0239783	0.0138859	0.0147849	0.00458418	0.0396462	0.826674	0.173326	0.8266736	0.5821649
576	-63.48007	-128.0303	64.55021	0.0714315	0.0170306	0.034895	0.00354372	0.0149847	0.0294018	0.00586469	0.00483929	0.0187828	0.00358344	0.00636293	0.0160078	0.00783195	0.0107892	0.00949566	0.0319285	0.0223536	0.0185446	0.00245069	0.000799046	0.00952855	0.00297613	0.000409056	0.0176012	0.00341937	0.0897217	0.00794976	0.00134366	0.00875193	0.000153444	0.00442759	0.0193661	0.00732289	0.0201772	0.00176822	0.00530306	0.010396	0.00216476	0.0560202	0.011032	0.0305689	0.00911586	0.0136685	0.0298005	0.0250385	0.0409763	0.0103662	0.7008563	1.299144	0.654292	0.813114	0.937495	1.06667	1.22984	1.52837	0.3067272	1.853652	0.0927333	0.0221094	0.0453012	0.0046005	0.0194533	0.0381699	0.00761362	0.00628243	0.0243841	0.00465207	0.00826044	0.0207815	0.0101675	0.0140067	0.0123274	0.04145	0.0290198	0.0240749	0.00318152	0.00103733	0.0123701	0.00386365	0.000531043	0.0228502	0.00443908	0.116478	0.0103205	0.00174436	0.0113619	0.000199204	0.00574796	0.0251413	0.00950668	0.0261944	0.00229553	0.0068845	0.0134962	0.00281032	0.0727262	0.0143219	0.0396849	0.0118343	0.0177446	0.0386874	0.0325053	0.0531959	0.0134576	0.807341	0.192659	0.807341	0.7702892
612	-54.72465	-121.0644	66.3398	0.0368985	0.0030075	0.00451925	0.00519461	0.00393043	0.0355852	0.00712162	0.0125983	0.0202004	0.000266667	0.000439356	0.0101063	0.00666247	0.00622921	0.00662042	0.0020764	0.0426353	0.00780703	0.0046116	0.000494025	0.0217599	0.00209781	0.00347099	0.04986	0.0131301	0.00528801	0.00126758	0.000729195	0.00179809	0.000211533	0.00277257	0.00898623	0.010165	0.0095674	0.00563559	0.00305107	0.00297446	0.0040103	0.0142736	0.0115831	0.00572783	0.013205	0.0180651	0.00743533	0.0124975	0.0149581	0.00341121	1.383984	0.6160161	0.979081	0.989743	0.996789	1.00322	1.01036	1.02137	0.01528613	0.4451035	0.0793623	0.00646861	0.00972013	0.0111727	0.00845369	0.0765377	0.0153174	0.0270969	0.0434475	0.000573554	0.000944979	0.021737	0.0143298	0.013398	0.0142394	0.00446597	0.0917012	0.0167916	0.00991877	0.00106256	0.0468019	0.00451204	0.0074655	0.10724	0.0282405	0.0113736	0.00272636	0.00156837	0.00386738	0.000454971	0.00596332	0.0193278	0.0218631	0.0205778	0.0121212	0.00656233	0.00639754	0.00862546	0.0307001	0.0249132	0.0123196	0.0284017	0.0388549	0.0159921	0.0268799	0.0321724	0.00733694	0.616921	0.383079	0.6169207	0.4649371
648	-58.657	-123.9355	65.27847	0.0519378	0.00578543	0.0131854	0.0215763	0.00740408	0.0572662	0.0382387	0.00254621	0.0304326	0.0143335	0.0387216	0.0464411	0.0150651	0.00146692	0.0104453	0.0497805	0.0214277	0.00280097	0.0393745	0.060174	0.0126683	0.0017976	0.00939341	0.0589931	0.0127032	0.0803386	0.122586	0.0306092	0.0199115	0.0193097	0.0046863	0.0195981	0.0676912	0.00498294	0.0759158	0.0213309	0.0455303	0.0079074	0.0160644	0.0831052	0.0514365	0.138028	0.0143402	0.00113682	0.0350286	0.00953934	0.0329338	1.37903	0.6209701	0.831105	0.913726	0.972244	1.02855	1.09442	1.20322	0.1337668	0.4502949	0.0340359	0.00379131	0.00864064	0.0141394	0.00485205	0.0375277	0.0250586	0.00166858	0.0199431	0.00939304	0.025375	0.0304338	0.0098725	0.000961304	0.00684503	0.0326222	0.014042	0.00183554	0.025803	0.0394333	0.0083018	0.001178	0.0061557	0.0386594	0.00832464	0.0526475	0.080333	0.0200588	0.0130484	0.012654	0.00307103	0.012843	0.0443594	0.00326542	0.0497492	0.0139786	0.0298369	0.00518188	0.0105274	0.0544605	0.0337074	0.0904528	0.00939744	0.000744981	0.022955	0.00625133	0.0215822	0.747329	0.252671	0.7473286	1.52597
684	-52.3332	-118.8599	66.52668	0.0299528	0.00628226	0.00656576	0.00767562	0.00591626	0.00345769	0.0097404	0.00154812	0.00123507	0.00266125	0.0303762	0.01797	0.0233723	0.00698096	0.0235617	0.0253592	0.00391472	0.00198773	0.00206817	0.0161022	0.000646471	0.00148834	0.00499617	0.00503418	0.00216697	0.0250795	0.0444881	0.0113673	0.0177315	0.0171376	0.0016728	0.0214966	0.0121289	0.0173107	0.046676	0.00317536	0.00971872	0.0135939	0.0154886	0.00426487	0.0110653	0.00618404	0.0120639	0.00152985	0.0109231	0.0119068	0.00653338	1.661395	0.338605	0.599023	0.778858	0.92499	1.08109	1.28393	1.66939	0.3705407	0.2038076	0.0532402	0.0111665	0.0116704	0.0136432	0.010516	0.00614593	0.0173133	0.00275174	0.00219531	0.0047303	0.0539929	0.0319411	0.0415436	0.0124085	0.0418802	0.0450752	0.0069583	0.00353312	0.00367611	0.0286213	0.00114908	0.00264548	0.00888054	0.0089481	0.00385173	0.044578	0.0790763	0.020205	0.0315172	0.0304615	0.00297336	0.0382095	0.0215588	0.0307693	0.0829652	0.00564411	0.0172747	0.0241627	0.0275306	0.00758068	0.0196682	0.010992	0.0214432	0.00271926	0.0194155	0.0211641	0.0116129	0.498993	0.501007	0.498993	0.5625973
720	-64.37655	-128.7121	64.3355	0.00272665	0.0428504	0.026324	0.0108662	0.0234028	0.0829453	0.0115869	0.0138065	0.000572614	0.0122261	0.0732955	0.0330097	0.00815084	0.0334009	0.00896671	0.0415158	0.0448424	0.027991	0.00559434	0.0169108	0.0275894	0.00262025	0.0271307	0.0510262	0.0265771	0.168615	0.0288253	0.0311501	0.0377166	0.0360241	0.00571973	0.0474566	0.0129185	0.00390315	0.0550664	0.0509419	0.0151825	0.0154185	0.00357695	0.0219361	0.0238066	0.00368966	0.0128089	0.0206627	0.0123793	0.0201577	0.00472486	0.9404405	1.05956	0.471861	0.693295	0.892009	1.12106	1.44239	2.11927	0.5430766	1.126663	0.00211596	0.0332532	0.0204282	0.00843248	0.0181613	0.064368	0.00899182	0.0107143	0.000444365	0.00948784	0.0568795	0.0256165	0.00632529	0.0259201	0.00695844	0.0322175	0.034799	0.0217219	0.00434138	0.0131233	0.0214102	0.00203339	0.0210542	0.0395978	0.0206246	0.13085	0.0223693	0.0241734	0.0292692	0.0279558	0.00443868	0.0368277	0.0100251	0.00302896	0.0427332	0.0395324	0.011782	0.0119652	0.00277582	0.0170231	0.0184747	0.00286329	0.00994007	0.0160349	0.00960672	0.0156429	0.00366663	0.76862	0.23138	0.7686205	1.288611
756	-50.77031	-116.0895	65.31922	0.0282198	0.00639226	0.00877693	0.0119859	0.00306362	0.00714435	0.0250871	0.0041961	0.000964323	0.000852585	0.000312037	0.0108716	0.00030771	0.000713204	0.00539954	0.0022976	0.00099647	0.000621667	0.00562124	0.00116295	0.00949794	0.000556394	0.00190451	0.00976139	0.00640604	0.016646	0.000366192	0.0102359	0.00761754	0.00657459	0.00805952	0.00134021	0.00365109	0.00346751	0.00686878	0.00704101	0.00313043	0.0104657	0.0142849	0.0033753	0.00999395	0.000744943	0.00809452	0.0253966	0.00834932	0.00285817	0.00568659	0.9470471	1.052953	0.853893	0.92586	0.976254	1.02432	1.08008	1.17111	0.1142083	1.111827	0.0889199	0.0201419	0.0276559	0.0377672	0.0096534	0.0225117	0.079049	0.0132218	0.00303856	0.00268647	0.000983222	0.0342561	0.000969587	0.00224729	0.0170138	0.00723968	0.00313985	0.00195886	0.0177124	0.00366444	0.0299278	0.00175318	0.00600105	0.0307579	0.0201853	0.0524513	0.00115386	0.032253	0.0240027	0.0207164	0.0253953	0.00422298	0.0115045	0.0109261	0.0216433	0.0221861	0.00986391	0.0329771	0.0450113	0.0106355	0.0314907	0.0023473	0.0255056	0.0800241	0.0263085	0.00900601	0.0179183	0.79824	0.20176	0.7982402	0.3173621
792	-51.8286	-118.3686	66.54003	0.0201829	0.0128143	0.0225555	0.0150674	0.000755675	0.0323751	0.0164065	0.00394674	0.00204501	0.0206126	0.000603573	0.0229316	0.000579083	0.00207525	0.024811	0.00209016	0.00489345	0.000220551	0.00593227	0.000664199	0.00355217	0.017219	0.0014219	0.00241645	0.00554125	0.0145624	0.0153463	0.0206886	0.0184568	0.00441697	0.00107186	0.00562983	0.00390811	0.00557303	0.00489598	0.0286085	0.00523988	0.00899355	0.00384147	0.00740829	0.029783	0.00250757	0.0199786	0.00728163	0.0625112	0.00194122	0.00471269	1.576403	0.4235969	0.771439	0.881123	0.961286	1.04027	1.13491	1.29628	0.1876347	0.268711	0.0388827	0.024687	0.0434535	0.0290277	0.00145582	0.0623713	0.0316073	0.00760347	0.00393974	0.0397106	0.0011628	0.0441781	0.00111561	0.00399801	0.0477989	0.00402674	0.00942731	0.000424895	0.0114286	0.00127959	0.00684331	0.0331727	0.00273932	0.00465533	0.0106753	0.0280546	0.029565	0.0398569	0.0355574	0.00850937	0.00206496	0.010846	0.00752905	0.0107366	0.00943219	0.0551148	0.0100947	0.0173262	0.00740067	0.0142722	0.0573775	0.00483088	0.0384891	0.0140282	0.120429	0.0037398	0.00907909	0.393671	0.606329	0.3936708	0.5190712
828	-62.13219	-127.3239	65.1917	0.0148465	0.0106348	0.00354129	0.00609937	0.00931121	0.0183266	0.02603	0.0132787	0.0636913	0.0376435	0.069016	0.018272	0.00581452	0.00351321	0.0165936	0.00656088	0.0183615	0.00486769	0.00949033	0.00751123	0.00815858	0.00791885	0.00331577	0.0141991	0.0141272	0.0355522	0.00296482	0.0236382	0.0393677	0.0236772	0.0126053	0.0085259	0.0164306	0.013303	0.0183579	0.00675393	0.000873486	0.0104242	0.00627154	0.0293384	0.0396888	0.029538	0.0303524	0.00111562	0.0651192	0.0268666	0.0096688	1.166377	0.8336229	0.447619	0.67569	0.88488	1.1301	1.47997	2.23404	0.5812117	0.7147113	0.0172321	0.0123437	0.00411033	0.00707947	0.0108074	0.0212715	0.0302128	0.0154124	0.0739257	0.0436924	0.0801061	0.0212081	0.00674885	0.00407775	0.01926	0.00761514	0.021312	0.00564988	0.0110153	0.0087182	0.00946957	0.00919132	0.00384858	0.0164807	0.0163973	0.041265	0.00344123	0.0274366	0.0456937	0.0274819	0.0146308	0.00989592	0.0190708	0.0154406	0.0213078	0.00783921	0.00101385	0.0120993	0.00727931	0.0340527	0.0460663	0.0342844	0.0352297	0.00129489	0.0755832	0.0311837	0.0112225	0.575495	0.424505	0.5754952	0.8615573
864	-59.90274	-123.8432	63.94043	0.0413292	0.000739217	0.000447496	0.000684095	0.00524346	0.0323191	0.0210592	0.0172081	0.00606745	0.0115608	0.0274019	0.00485113	0.0216033	0.0149031	0.0182088	0.0122603	0.0193475	0.00530723	0.000141355	0.00399174	0.00344164	0.00301814	0.000767714	0.00846601	0.00157941	0.0270624	0.00173118	0.0275628	0.0926104	0.0422326	0.0137081	0.00810213	0.0112357	0.0342411	0.00787131	0.0172203	0.00994377	0.00159854	0.000538486	0.0218909	0.0190079	0.0036799	0.0133778	0.0327574	0.0069861	0.000161158	0.0142996	0.7454106	1.254589	0.225366	0.483506	0.797148	1.25447	2.06823	4.43723	1.077395	1.683085	0.0599176	0.00107169	0.000648764	0.000991777	0.00760178	0.0468551	0.0305308	0.0249477	0.00879638	0.0167605	0.0397264	0.007033	0.0313197	0.0216059	0.0263985	0.0177746	0.0280493	0.00769424	0.000204932	0.00578708	0.00498956	0.00437559	0.001113	0.0122737	0.00228977	0.0392342	0.0025098	0.0399596	0.134263	0.0612274	0.0198735	0.0117462	0.0162892	0.0496415	0.0114116	0.0249653	0.0144161	0.00231751	0.000780678	0.0317367	0.0275569	0.00533499	0.0193947	0.0474905	0.0101282	0.000233642	0.020731	0.834223	0.165777	0.834223	0.6897671
900	-65.0496	-130.0076	64.95797	0.0140211	0.000675645	0.00183157	0.00634336	0.00640924	0.00986162	0.00451044	0.00261732	0.00365347	0.0123413	0.00243793	0.00564527	0.00280382	0.000368941	0.0134185	0.00829956	0.00123854	0.00198125	0.00999499	0.00440282	0.00828541	0.00346139	0.00544209	0.00541646	0.00077004	0.0073073	0.00791634	0.00366284	0.00353793	0.0003222	0.0051131	0.0159241	0.0102087	0.000392045	0.00623711	0.00919212	0.00416048	0.000107005	0.0127672	0.00662197	0.00771821	0.000438418	0.000827	0.00259688	0.00481073	0.00301097	0.00142957	1.431075	0.5689248	0.166533	0.417181	0.761286	1.31357	2.39704	6.00481	1.296144	0.3975506	0.0559648	0.00269682	0.00731066	0.0253193	0.0255823	0.0393624	0.0180033	0.010447	0.0145827	0.0492598	0.00973094	0.0225329	0.0111913	0.00147262	0.0535596	0.0331274	0.0049436	0.00790809	0.0398947	0.0175737	0.0330709	0.013816	0.0217219	0.0216196	0.00307359	0.0291669	0.0315978	0.0146201	0.0141215	0.00128605	0.0204088	0.0635605	0.0407478	0.00156484	0.0248952	0.0366901	0.0166064	0.000427109	0.0509601	0.0264314	0.030807	0.00174993	0.00330094	0.0103654	0.0192019	0.0120182	0.00570609	0.584675	0.415325	0.5846752	0.2505344
936	-63.98163	-129.9464	65.96479	0.0355074	0.00210577	0.0124851	0.0239383	0.00380983	0.0101631	0.0303905	0.00608841	0.000315838	2.65731e-05	0.0018944	0.0172805	0.000186524	0.0021525	0.000700197	0.00185986	0.00938337	0.014225	0.00837904	0.00372116	0.0224464	0.00498423	0.00402964	0.00508843	0.00212079	0.0154676	0.0084961	0.00983793	0.00527299	0.0250229	0.0204955	0.0047057	0.00769465	0.0170423	0.0225395	0.000951316	0.019167	0.0011163	0.00194376	0.00499651	0.0573564	0.00436176	0.0123117	0.00569848	0.00258887	0.00084651	0.0114999	1.221311	0.7786893	0.883611	0.941437	0.981349	1.01901	1.06221	1.13172	0.08947169	0.637585	0.0735604	0.00436251	0.0258653	0.0495928	0.00789281	0.0210549	0.0629598	0.0126133	0.00065432	5.50514e-05	0.00392463	0.0357999	0.000386421	0.00445932	0.00145059	0.00385306	0.0194395	0.0294699	0.0173588	0.0077091	0.0465021	0.0103258	0.00834819	0.0105417	0.00439362	0.0320442	0.0176013	0.0203812	0.010924	0.0518399	0.0424605	0.00974879	0.015941	0.0353064	0.0466951	0.00197084	0.0397082	0.00231262	0.00402687	0.0103513	0.118825	0.00903624	0.025506	0.0118055	0.00536334	0.00175371	0.0238242	0.741604	0.258396	0.7416041	0.4826964
972	-53.31019	-118.6981	65.38794	0.0230923	0.00477405	0.0199232	0.000676832	0.0027323	0.0379908	0.0463227	0.00878889	0.00371575	0.00231098	0.00129996	0.0238895	0.00464583	0.00544542	0.0129516	0.014468	0.0120153	0.0254785	0.00191197	0.00858089	0.0272803	0.0122887	0.025047	0.000258929	0.0167599	0.0109372	0.0348159	0.0189504	0.000795196	0.0227227	0.00130672	0.00453294	0.00217879	0.00622536	0.0207262	0.00846588	0.039909	0.000348793	0.0141286	0.0105425	0.00666753	0.00800057	0.00837284	0.0111643	0.0135763	0.0104809	0.000630161	0.9985024	1.001498	0.735503	0.860861	0.954334	1.04785	1.16163	1.35961	0.2221275	1.003	0.0386076	0.00798165	0.0333093	0.00113158	0.00456808	0.0635162	0.0774462	0.014694	0.0062123	0.00386368	0.00217338	0.0399405	0.00776729	0.0091041	0.0216535	0.0241888	0.0200881	0.0425971	0.00319659	0.0143462	0.0456095	0.0205453	0.0418756	0.000432899	0.0280205	0.0182857	0.0582081	0.0316828	0.00132947	0.0379896	0.00218468	0.00757854	0.00364268	0.0104081	0.0346518	0.014154	0.0667231	0.000583141	0.0236213	0.0176258	0.0111473	0.013376	0.0139984	0.0186653	0.022698	0.0175228	0.00105356	0.741076	0.258924	0.7410763	0.5981282
1008	-69.23137	-134.2049	64.97349	0.0211839	0.03395	0.019382	0.0187908	0.0246596	0.0202567	0.00891815	0.00174021	0.0261221	0.0178499	0.0347908	0.0125295	0.0043392	0.00436631	0.00900528	0.00127117	0.056088	0.0209484	0.0235097	0.0608466	0.0843229	0.0568829	0.0949734	0.00102559	0.0133777	0.0297021	0.117757	0.0244303	0.00842079	0.00679631	0.04651	0.0114596	0.0135926	0.0540506	0.0239971	0.0417412	0.0403129	0.0187888	0.0125614	0.0156253	0.0387657	0.00246482	0.0125344	0.00464722	0.00961065	0.0255385	0.0195241	0.9650754	1.034925	0.99657	0.998326	0.999477	1.00052	1.00168	1.00344	0.002484648	1.072377	0.0169476	0.0271608	0.0155061	0.0150331	0.0197283	0.0162058	0.00713473	0.00139221	0.0208983	0.0142803	0.0278335	0.0100239	0.00347146	0.00349315	0.00720444	0.00101697	0.0448718	0.0167593	0.0188084	0.0486788	0.0674603	0.0455077	0.075981	0.0008205	0.0107025	0.0237624	0.0942087	0.0195448	0.00673684	0.00543721	0.0372091	0.00916798	0.0108744	0.0432418	0.0191982	0.033394	0.0322513	0.0150315	0.0100495	0.0125006	0.0310135	0.00197191	0.0100278	0.00371789	0.00768875	0.0204314	0.0156197	0.68678	0.31322	0.6867803	1.249963
