Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3816	-56.0319	-120.8066	64.77474	0.0387191	0.0047678	0.00246728	0.00292113	0.008007	0.00988789	0.0144767	0.0103395	0.0156469	0.0101674	0.0148519	0.00717286	0.0186492	0.0139676	0.0166881	0.0214218	0.036905	0.00486975	0.00592506	0.00182851	0.00175265	0.000263477	0.00725638	0.00456319	0.0205082	0.00935553	0.00115032	0.00868246	1.28099e-05	0.0497271	0.0276195	0.0585194	0.024668	0.00731023	0.0196592	0.0479025	0.0110758	0.004211	0.00620488	0.00132706	0.00155325	0.0455932	0.00171503	0.00297639	0.0141468	0.0280308	0.0813335	0.9309707	1.069029	0.422889	0.657218	0.877261	1.13991	1.52156	2.36469	0.6223058	1.148295	0.0518467	0.00638431	0.0033038	0.00391153	0.0107218	0.0132404	0.0193849	0.0138451	0.0209519	0.0136147	0.0198874	0.0096048	0.0249721	0.0187032	0.0223462	0.0286849	0.0494176	0.00652083	0.00793394	0.00244846	0.00234688	0.000352808	0.00971664	0.00611034	0.0274615	0.0125275	0.00154033	0.0116262	1.71531e-05	0.066587	0.0369839	0.0783603	0.0330317	0.00978875	0.0263246	0.0641438	0.014831	0.00563874	0.00830863	0.001777	0.00207988	0.0610515	0.0022965	0.00398554	0.0189433	0.0375346	0.108909	0.831393	0.168607	0.8313931	0.7467991
3852	-59.36855	-125.2952	65.92662	0.0285686	0.0025219	0.00690522	0.00732859	0.00828591	0.0347808	0.00326162	0.00212573	0.00854825	0.0321183	0.00601539	0.0244311	0.0138732	0.0144677	0.000265703	0.0529428	0.00336045	0.0132868	0.00444926	0.00976681	0.00106677	0.00436902	0.0179988	0.00523191	0.0352689	0.00688486	0.0116702	0.000973237	0.000106212	0.0151226	0.0299925	0.0096393	0.0196143	0.00629021	0.00120601	0.0306685	0.0202624	0.00806292	0.0169699	0.0164079	0.00414075	0.0138269	0.0106444	0.00960651	0.0160433	0.0435036	0.0104816	1.336916	0.663084	0.652572	0.812071	0.937119	1.0671	1.23142	1.5324	0.3086304	0.4959803	0.0444055	0.0039199	0.0107331	0.0113912	0.0128792	0.0540614	0.00506968	0.00330412	0.0132869	0.049923	0.00935	0.0379744	0.0215637	0.0224878	0.000412994	0.0822914	0.0052233	0.0206522	0.00691569	0.015181	0.00165812	0.00679097	0.0279764	0.00813219	0.05482	0.0107015	0.0181395	0.00151275	0.00016509	0.0235057	0.0466187	0.0149828	0.0304873	0.00977716	0.00187456	0.0476694	0.0314948	0.0125326	0.026377	0.0255036	0.00643615	0.0214918	0.0165451	0.0149318	0.0249368	0.0676196	0.016292	0.760283	0.239717	0.7602832	0.6433578
3888	-56.31379	-121.0282	64.71442	0.026496	0.0251688	0.0118371	0.0201531	0.00222642	0.00828812	0.0197965	0.00813131	0.0023692	0.000981312	0.00253023	0.0211133	0.0107093	0.0271235	0.000863441	0.0280161	0.00984012	0.0102522	0.00579952	0.0154092	0.00148274	0.00867709	0.00114187	0.00294179	0.00604584	0.00367528	0.00498855	0.00865121	0.00340855	0.0306529	0.00444834	0.0265318	0.0116831	0.00288963	0.0015327	0.0340366	0.000672106	0.0198455	0.0236382	0.0221132	0.0199648	0.00998701	0.000255524	0.010146	0.0231693	0.0114365	0.0297326	0.846541	1.153459	0.446785	0.675076	0.884629	1.13042	1.48132	2.23821	0.5825598	1.362555	0.0456157	0.0433308	0.0203789	0.0346957	0.00383302	0.0142689	0.0340817	0.0139989	0.00407882	0.00168943	0.00435606	0.0363487	0.0184372	0.0466959	0.0014865	0.0482326	0.0169408	0.0176502	0.00998448	0.0265285	0.0025527	0.0149385	0.00196585	0.00506461	0.0104085	0.00632738	0.00858832	0.014894	0.00586818	0.0527723	0.00765828	0.0456773	0.0201137	0.00497481	0.0026387	0.0585976	0.0011571	0.0341661	0.0406957	0.0380702	0.0343714	0.0171937	0.000439911	0.0174674	0.0398883	0.0196891	0.0511877	0.912833	0.0871669	0.9128331	0.5808535
3924	-65.3226	-131.0996	65.777	0.0262287	0.00555678	0.0154384	0.0127368	0.00501881	0.0253804	0.0102038	0.0404148	0.00572798	0.00714556	0.00731471	0.016851	0.00958589	0.0114479	0.00555343	0.0201942	0.0134097	0.00150486	0.00439872	0.0134871	0.00698791	0.00465315	0.0143253	0.0120085	0.0284182	0.00149509	0.0127919	0.0109577	0.00124317	0.0165444	0.000757541	0.00908231	0.00591415	0.00346543	0.000660077	0.00946928	0.00786237	0.0122844	0.0185404	0.0066255	0.0015009	0.00456882	0.00173297	0.00482462	0.00500895	0.0110916	0.0283707	1.395784	0.604216	0.434472	0.665937	0.880875	1.13523	1.50164	2.30164	0.602767	0.4328865	0.0525851	0.0111406	0.0309521	0.0255357	0.0100621	0.0508845	0.0204574	0.0810264	0.0114839	0.0143259	0.0146651	0.033784	0.0192185	0.0229517	0.0111339	0.0404868	0.0268848	0.00301705	0.00881886	0.02704	0.0140099	0.00932897	0.0287205	0.0240756	0.0569748	0.00299746	0.0256461	0.0219688	0.0024924	0.0331695	0.00151877	0.0182089	0.0118571	0.00694773	0.00132337	0.0189847	0.015763	0.0246286	0.0371711	0.0132833	0.00300911	0.0091599	0.00347437	0.00967275	0.0100423	0.0222372	0.0568797	0.635635	0.364365	0.6356355	0.4987851
3960	-63.12875	-128.8177	65.68895	0.023304	0.0151732	0.00237822	0.0059147	0.0122108	0.00157872	0.0129879	0.0112461	0.00997862	0.00430824	0.0116669	0.00723398	0.00144233	0.0116137	0.000111615	0.00154303	0.00152144	0.00121879	0.0192334	0.00170293	0.0018184	0.00512644	0.00432724	0.014098	0.0347305	0.00912469	0.00519926	0.0361007	0.00193815	0.0482886	0.0070893	0.0104733	0.00251258	0.0140212	0.00141394	0.0129944	0.0021472	0.011131	0.00657432	0.00361466	0.00424168	0.0292036	0.00113873	0.00420488	0.014025	0.0292708	0.00122805	1.509158	0.4908422	0.28601	0.543095	0.826582	1.2098	1.8413	3.49638	0.9050859	0.3252425	0.0493305	0.0321191	0.00503427	0.0125204	0.0258482	0.00334189	0.0274931	0.0238061	0.021123	0.00911979	0.0246969	0.0153131	0.00305316	0.0245841	0.00023627	0.00326633	0.00322062	0.00257996	0.0407137	0.0036048	0.00384924	0.0108518	0.00916001	0.0298429	0.0735184	0.0193154	0.0110059	0.076419	0.00410273	0.102219	0.0150068	0.0221702	0.0053187	0.0296804	0.00299306	0.0275069	0.00454525	0.0235623	0.0139167	0.00765162	0.0089789	0.061819	0.0024105	0.00890101	0.0296885	0.0619611	0.00259957	0.379937	0.620063	0.3799373	0.4724051
3996	-63.96398	-128.3337	64.36976	0.0178986	0.0169268	0.00170454	0.00934521	0.0138721	0.024863	0.0108749	0.00550206	0.00886285	0.0411369	0.0178171	0.00909712	0.0281718	0.000740628	0.000610961	0.0107265	0.00366199	0.0332799	0.00947616	0.000508089	0.0139168	0.00275232	0.0095099	0.00197826	0.00783277	0.00314452	0.0116787	0.0189281	0.0142638	0.0241179	0.023974	0.0220125	0.00618525	0.00370667	0.00942512	0.0138182	0.00494545	0.0105432	0.0479575	0.0150911	0.00527426	0.034098	0.0043501	0.00643471	0.0306603	0.0177319	0.0259672	0.6036166	1.396383	0.666299	0.820357	0.940092	1.06373	1.21898	1.50083	0.2935781	2.313361	0.0273105	0.0258277	0.00260087	0.0142593	0.0211666	0.0379371	0.0165934	0.00839527	0.0135233	0.0627684	0.027186	0.0138808	0.0429857	0.00113008	0.000932231	0.0163669	0.00558762	0.0507799	0.0144591	0.000775263	0.0212348	0.00419961	0.0145106	0.00301852	0.0119516	0.00479804	0.0178198	0.0288814	0.0217643	0.0368001	0.0365805	0.0335875	0.00943772	0.0056558	0.0143812	0.0210844	0.00754598	0.0160872	0.0731756	0.0230267	0.00804769	0.0520282	0.00663757	0.00981835	0.0467828	0.0270561	0.0396219	0.823165	0.176835	0.8231647	0.6553757
4032	-63.237	-128.9259	65.68887	0.012127	0.00487306	0.0103589	0.0014544	0.00315861	0.0157982	0.010167	0.00240637	0.00107795	0.00425985	0.0047574	0.00543963	0.00363014	0.0121661	0.000171456	0.000147999	0.00122944	0.00105819	0.00162473	8.13809e-05	0.00389416	0.00241161	0.00815146	0.000716989	0.00413014	0.0114925	0.00924533	0.0313662	0.00241785	0.028972	0.0206904	0.0224765	0.0055209	0.00706437	0.00527557	0.00960752	0.000369705	0.000902383	0.0043202	0.0190729	0.00145261	0.000573718	0.01176	0.00147888	0.00976161	0.00148819	0.000279015	1.249399	0.7506012	0.630908	0.798809	0.932318	1.0726	1.25186	1.58502	0.3330421	0.6007699	0.037793	0.0151865	0.0322826	0.00453252	0.00984358	0.0492338	0.0316847	0.00749927	0.00335936	0.0132755	0.0148261	0.0169522	0.011313	0.0379147	0.000534329	0.000461227	0.00383146	0.00329777	0.00506336	0.000253617	0.0121359	0.00751559	0.0254034	0.00223444	0.0128713	0.0358156	0.0288124	0.0977504	0.00753504	0.0902891	0.06448	0.0700464	0.0172055	0.0220156	0.0164409	0.0299411	0.00115216	0.00281221	0.0134636	0.0594392	0.00452695	0.00178795	0.0366492	0.0046088	0.0304213	0.00463783	0.00086953	0.524053	0.475947	0.5240534	0.3208806
4068	-56.69982	-121.3456	64.64576	0.0165394	0.00249901	0.00782237	0.00453825	0.0174809	0.0175611	0.0350383	0.00342713	0.0059172	0.00460353	0.00742407	0.0161398	0.00241614	0.011442	0.000691751	0.0229482	0.03103	0.00870174	0.0177742	3.08422e-05	0.00493027	0.000564074	0.00754629	0.0042247	0.0032699	0.0138777	0.00760718	0.0634566	0.00342771	0.0190892	0.0178635	0.0101708	0.000694244	0.00458037	0.00324999	0.0019771	0.00353742	0.010831	0.00504436	0.00830334	0.00227673	0.00117351	0.00704381	0.00756052	0.00330477	0.0141954	0.00158051	0.7384195	1.26158	0.566911	0.758208	0.917268	1.09019	1.3189	1.76395	0.4103804	1.708487	0.0355375	0.00536952	0.0168076	0.00975113	0.0375604	0.0377329	0.0752853	0.00736373	0.012714	0.0098914	0.0159518	0.0346788	0.00519146	0.0245849	0.00148633	0.0493079	0.0666728	0.0186971	0.0381907	6.62694e-05	0.0105935	0.001212	0.0162144	0.00907744	0.0070259	0.0298184	0.0163452	0.136346	0.00736498	0.0410161	0.0383826	0.0218535	0.00149169	0.00984165	0.00698312	0.0042481	0.0076007	0.0232722	0.0108386	0.017841	0.0048919	0.00252146	0.0151347	0.016245	0.00710082	0.0305011	0.00339597	0.711841	0.288159	0.7118412	0.4654069
4104	-58.32941	-123.417	65.08755	0.0223868	0.00355482	0.00759554	0.0109711	0.012962	0.0313103	0.0199863	0.0111356	0.0371529	0.0178792	0.0378892	0.0521125	0.0166704	0.0225728	0.00991934	0.0192437	0.000931506	0.0135399	0.00857594	0.00974879	0.0178298	0.00308141	0.00551355	0.0596221	0.00295352	0.0160281	0.00718268	0.0399245	0.00116836	0.0573486	0.000699897	0.0507998	0.00546083	0.011971	0.0291507	0.00947227	0.0112787	0.00545569	0.0147831	0.000905291	0.0372182	0.000360765	0.0109536	0.00518055	0.0146492	0.034437	0.015172	0.9004415	1.099559	0.778728	0.885174	0.962662	1.03879	1.12972	1.28414	0.1808344	1.221133	0.0268189	0.0042586	0.00909929	0.0131431	0.0155283	0.037509	0.0239432	0.0133402	0.0445083	0.0214189	0.0453905	0.0624296	0.0199708	0.0270417	0.0118832	0.0230536	0.00111592	0.0162205	0.0102738	0.0116788	0.0213597	0.00369147	0.00660512	0.0714259	0.00353825	0.0192013	0.0086047	0.0478287	0.00139967	0.0687024	0.000838462	0.060857	0.00654195	0.014341	0.0349219	0.0113476	0.0135116	0.0065358	0.0177098	0.00108452	0.0445866	0.000432189	0.0131222	0.00620618	0.0175494	0.0412548	0.0181757	0.902651	0.0973493	0.9026507	0.8347396
4140	-63.28989	-127.6638	64.37388	0.007822	0.00877364	0.0046513	0.0313087	0.000747438	0.00843907	0.00871331	0.0216565	0.0355577	0.0204662	0.0316623	0.0403757	0.00534449	0.012414	0.000210139	0.00149778	0.00384248	0.00469761	0.00225288	0.000935791	0.00737919	0.00103887	0.00216717	0.00975548	0.00239291	0.0128164	0.00738625	0.0388846	0.0055352	0.0588977	0.000435142	0.0280201	0.00313419	0.0132447	0.00539189	0.0211458	0.00022701	0.00964499	0.00152449	0.00932645	0.0102815	0.00140624	0.00514666	0.00547806	0.00201565	0.0129399	0.0130597	0.8376965	1.162303	0.283178	0.540465	0.825332	1.21163	1.85026	3.53135	0.9122822	1.387499	0.014484	0.0162461	0.0086128	0.0579742	0.00138403	0.0156266	0.0161344	0.0401013	0.0658421	0.0378972	0.058629	0.0747635	0.00989638	0.022987	0.000389114	0.00277344	0.0071151	0.00869855	0.00417165	0.0017328	0.013664	0.00192368	0.00401294	0.0180642	0.00443094	0.0237321	0.0136771	0.0720025	0.0102495	0.109061	0.000805752	0.0518847	0.00580356	0.0245252	0.00998414	0.0391557	0.000420353	0.0178596	0.00282288	0.0172698	0.0190382	0.00260393	0.00953005	0.0101437	0.00373237	0.0239607	0.0241826	0.825412	0.174588	0.8254124	0.5400454
4176	-63.75615	-128.9861	65.22992	0.0410167	0.0330433	0.00279371	0.0351668	0.00506628	0.0301198	0.0162756	0.0281678	0.0105077	0.00581715	0.131847	0.0330673	0.000158137	0.0342435	0.00020002	0.00475728	0.0155128	0.00272696	0.00635936	0.0224519	0.00182524	0.00752117	0.0403329	0.00453245	0.0188677	0.0569406	0.000151095	0.0297601	0.0126345	0.0626576	0.000750328	0.00430442	0.0128529	0.0110058	0.0129868	0.00687656	0.0429662	0.000470225	0.0190207	0.0271409	0.000393435	0.0370433	0.0322874	0.00753909	0.0114452	0.0295006	0.0121131	0.9690935	1.030907	0.911346	0.955735	0.985974	1.01423	1.04632	1.09728	0.0671246	1.063784	0.042583	0.0343051	0.00290039	0.0365097	0.00525974	0.0312699	0.0168971	0.0292434	0.010909	0.00603928	0.136881	0.03433	0.000164176	0.0355511	0.000207657	0.00493894	0.0161052	0.00283109	0.0066022	0.0233092	0.00189493	0.00780837	0.041873	0.00470552	0.0195882	0.0591149	0.000156865	0.0308965	0.013117	0.0650502	0.000778979	0.00446878	0.0133436	0.0114261	0.0134828	0.00713915	0.0446069	0.00048818	0.019747	0.0281773	0.000408459	0.0384578	0.0335204	0.00782697	0.0118823	0.0306271	0.0125756	0.580294	0.419706	0.580294	0.9632192
4212	-61.76798	-128.1029	66.33496	0.0104952	0.00137896	0.00540883	0.000960902	0.00412306	0.00133277	0.019604	0.0132382	0.000484028	0.0113388	0.00836837	0.00307007	0.0114737	0.00209677	0.00427497	0.00205039	0.00237971	0.000729081	0.00836403	0.0047175	0.00997154	0.0135639	0.0298173	0.00384966	0.0122968	0.0126344	7.60499e-05	0.0193347	0.00260156	0.00763157	0.00213486	0.00531629	0.00157729	0.00769583	0.00730217	0.00120373	0.00564887	0.00714233	0.00767796	0.00997876	0.000648973	0.0147748	0.00599312	0.010539	0.0255896	0.0146122	0.00185186	1.669229	0.3307712	0.476671	0.696733	0.893387	1.11934	1.43527	2.09788	0.5357431	0.1981581	0.029369	0.0038588	0.0151358	0.00268893	0.0115377	0.00372954	0.0548587	0.0370449	0.00135448	0.0317298	0.0234175	0.00859111	0.0321074	0.00586749	0.0119628	0.00573768	0.00665924	0.00204022	0.0234054	0.0132012	0.0279038	0.0379565	0.0834389	0.0107727	0.0344106	0.0353555	0.000212814	0.0541051	0.00728006	0.0213557	0.00597406	0.0148768	0.00441379	0.0215356	0.020434	0.00336844	0.0158075	0.0199867	0.0214855	0.027924	0.00181605	0.041345	0.0167708	0.0294916	0.0716085	0.04089	0.00518214	0.340053	0.659947	0.3400532	0.3573545
4248	-55.50266	-120.8019	65.29928	0.0699054	0.00159133	0.0253209	0.0232004	0.00338526	0.0767658	0.00819597	0.0357122	0.0015199	0.00837081	0.0296972	0.0151126	0.0143739	0.0407125	0.0277638	0.00666005	0.0113793	0.00226571	0.00867714	0.0104195	0.0142464	0.0184463	0.00853174	0.0298875	0.0180762	0.00599461	0.00527961	0.105579	0.0201148	0.062951	0.000421199	0.0664636	0.0118748	0.0151931	0.000707728	0.0436914	0.00286913	0.0611493	0.0417544	0.055252	0.00744643	0.00951648	0.0356439	0.0158203	0.0398326	0.071643	0.00234038	1.142431	0.8575687	0.880002	0.93956	0.980738	1.01964	1.06433	1.13636	0.09243102	0.7506523	0.0586574	0.00133528	0.0212467	0.0194674	0.00284057	0.064414	0.00687722	0.0299661	0.00127534	0.00702393	0.0249189	0.012681	0.0120611	0.0341618	0.0232965	0.00558843	0.00954832	0.00190115	0.00728097	0.00874298	0.0119541	0.0154782	0.00715896	0.0250785	0.0151677	0.00503006	0.00443011	0.0885911	0.0168783	0.052822	0.000353427	0.0557694	0.0099641	0.0127485	0.000593853	0.0366613	0.00240748	0.0513102	0.035036	0.0463618	0.00624828	0.00798526	0.0299087	0.0132748	0.0334234	0.0601155	0.0019638	0.800762	0.199238	0.8007619	1.191757
4284	-68.20315	-133.2243	65.02116	0.0227026	0.00255963	0.00387239	0.0131215	0.00152555	0.0126794	0.0257597	0.00620864	0.00105101	0.00975159	0.0126202	0.0382099	0.0083565	0.00742139	0.00594437	0.00350723	0.0168175	0.00515556	0.00419969	0.0124574	0.0320854	0.00635855	0.0121745	0.00707182	1.38221e-05	0.00219457	0.00598465	0.0023176	0.0265872	0.0202284	8.86609e-05	0.00764596	0.000300252	0.00894763	0.0157277	0.0305922	0.00541809	0.0106222	0.00784618	0.00654106	0.0184044	0.00173744	0.00281555	0.0154786	0.0126871	0.0149421	0.000600086	0.8553011	1.144699	0.654347	0.813147	0.937507	1.06666	1.22979	1.52824	0.3066664	1.338358	0.046395	0.00523086	0.00791361	0.026815	0.0031176	0.0259115	0.0526425	0.012688	0.00214785	0.0199283	0.0257906	0.0780855	0.0170773	0.0151663	0.0121479	0.00716737	0.0343681	0.0105359	0.00858246	0.0254578	0.0655696	0.0129943	0.0248797	0.0144519	2.82468e-05	0.00448482	0.0122302	0.00473623	0.0543336	0.0413387	0.000181187	0.0156252	0.000613595	0.0182853	0.0321411	0.0625181	0.0110724	0.0217075	0.0160344	0.0133673	0.0376113	0.00355062	0.00575385	0.0316321	0.0259273	0.0305356	0.00122633	0.687186	0.312814	0.6871857	0.4893334
4320	-59.10986	-125.7116	66.60173	0.0169098	0.00142099	0.0039027	0.0210433	0.0052857	0.0171986	0.00875737	0.00293231	0.00114573	0.00748756	0.00923386	0.0556227	0.0146286	1.0306e-05	0.0111321	0.00231217	0.00547389	0.0071866	0.000497324	0.00165614	0.005123	0.00408912	0.0106234	0.00526296	0.000189877	0.00407583	0.00674436	0.000923714	0.0378838	0.015533	0.000802803	0.0200873	0.00499741	0.00891314	0.0157942	0.0260786	0.0111465	0.00570011	0.00857103	0.061253	0.015319	0.00551507	0.00918847	0.0173539	0.0015198	0.020266	0.00579536	1.653853	0.3461473	0.673658	0.824764	0.941665	1.06195	1.21247	1.48443	0.2856361	0.2092976	0.0323577	0.00271914	0.00746803	0.0402674	0.0101145	0.0329103	0.0167577	0.00561112	0.00219241	0.0143278	0.0176695	0.106437	0.0279927	1.97211e-05	0.0213018	0.00442446	0.0104746	0.0137519	0.000951656	0.0031691	0.00980313	0.00782475	0.0203284	0.0100709	0.000363339	0.00779931	0.0129057	0.00176757	0.0724927	0.0297232	0.00153621	0.0384381	0.00956279	0.0170558	0.030223	0.0499027	0.0213293	0.0109074	0.0164011	0.117211	0.0293137	0.0105534	0.0175826	0.0332075	0.00290822	0.0387799	0.0110897	0.696626	0.303374	0.6966262	0.5225885
4356	-56.55053	-122.5723	66.0218	0.033874	0.0112768	0.0139702	0.021323	0.0104576	0.0391232	0.0706908	0.000587459	0.0183893	0.0072427	0.0190093	0.0430838	0.0375008	0.00108724	0.00799408	0.025297	0.0431212	0.00308674	0.0170075	0.0062063	0.0178559	0.00833694	0.0181644	0.0173623	0.014333	0.0131401	0.0818509	0.040917	0.0104075	0.024272	0.024911	0.0318185	0.00609839	0.0364154	0.0485399	0.000378202	0.0100013	0.0109581	0.035237	0.0065063	0.0674585	0.0688279	0.00769674	0.0203062	0.0111167	0.00825816	0.0118218	1.436984	0.5630162	0.943421	0.971994	0.991177	1.0089	1.02881	1.05997	0.04211368	0.3918042	0.0312687	0.0104095	0.0128957	0.019683	0.0096533	0.0361142	0.0652539	0.000542277	0.0169749	0.00668566	0.0175473	0.0397702	0.0346165	0.00100362	0.00737925	0.0233514	0.0398047	0.00284934	0.0156994	0.00572896	0.0164825	0.00769574	0.0167674	0.0160269	0.0132306	0.0121295	0.0755557	0.03777	0.00960706	0.0224052	0.0229951	0.0293713	0.00562935	0.0336146	0.0448066	0.000349114	0.00923213	0.0101153	0.0325269	0.0060059	0.0622702	0.0635343	0.00710478	0.0187445	0.0102617	0.00762302	0.0109125	0.437236	0.562764	0.4372365	1.083319
4392	-59.75078	-124.6868	64.93602	0.0792502	0.00427443	0.00213959	0.0202814	0.00416405	0.07392	0.0162855	0.000747465	0.0383415	0.0408084	0.00179514	0.00221216	0.00924642	0.0220543	0.00203917	0.00395969	0.00340634	0.0122288	0.0331359	0.00206453	0.0251692	0.0120748	0.00192374	0.028535	0.000965717	0.00760681	0.0344218	0.0193354	0.0218725	0.0205856	0.0146817	0.0240369	0.00835551	0.00364643	0.00456743	0.000774788	0.0138409	0.00149297	0.0437535	0.0105925	0.0215627	0.0336788	0.000147733	0.0225033	0.0115322	0.0129994	0.0318947	0.829509	1.170491	0.757058	0.873074	0.958537	1.04326	1.14538	1.3209	0.2012414	1.411065	0.0984589	0.00531047	0.00265819	0.0251972	0.00517333	0.0918367	0.0202328	0.000928635	0.0476348	0.0506995	0.00223025	0.00274834	0.0114876	0.0273999	0.00253342	0.00491944	0.00423196	0.0151928	0.0411674	0.00256493	0.0312697	0.0150014	0.00239001	0.0354513	0.00119979	0.00945055	0.042765	0.0240219	0.027174	0.0255751	0.0182402	0.0298629	0.0103807	0.00453025	0.00567449	0.00096258	0.0171957	0.00185483	0.0543584	0.0131599	0.0267891	0.0418419	0.00018354	0.0279576	0.0143274	0.0161502	0.0396254	0.699293	0.300707	0.6992933	0.8049069
4428	-59.67668	-125.1025	65.42585	0.0271076	0.00432957	0.00555192	0.0033502	0.00312294	0.0326836	0.0242727	0.020812	0.0168319	0.0026741	0.0131039	0.011516	0.00868795	0.0049037	0.000500278	0.0016281	0.00355619	0.00202636	0.0150464	0.00991193	0.00191216	0.0020966	0.0139134	0.0494894	0.020768	0.00649189	0.0199684	0.0442487	0.0174832	0.00714893	0.0280585	0.00700138	0.00483484	0.00302023	0.0113732	0.0135814	0.0335874	0.0134023	0.00474568	0.00991454	0.00466104	0.032938	0.000171608	0.00429179	0.0165148	0.00777047	0.108613	1.110193	0.8898068	0.611083	0.786467	0.9278	1.07782	1.27151	1.63644	0.3561278	0.8014882	0.0387463	0.00618848	0.00793564	0.00478861	0.00446378	0.0467164	0.0346942	0.0297477	0.0240586	0.00382223	0.0187301	0.0164603	0.0124181	0.0070091	0.000715074	0.00232712	0.00508304	0.00289638	0.0215066	0.0141676	0.00273315	0.00299679	0.0198871	0.0707378	0.0296848	0.00927919	0.0285419	0.0632469	0.0249896	0.0102183	0.0401055	0.0100074	0.00691069	0.00431696	0.0162564	0.0194126	0.0480082	0.0191566	0.00678325	0.0141714	0.00666226	0.04708	0.000245289	0.00613447	0.0236055	0.0111067	0.155246	0.772325	0.227675	0.7723255	0.6996181
4464	-52.36647	-118.2221	65.85565	0.0313005	0.000312219	0.0238554	0.00130862	0.003222	0.0115167	0.00702677	0.0226572	0.00177163	0.007775	0.00550338	0.00761551	0.00287538	0.00224715	0.00814781	0.00718104	0.00244908	0.01165	0.0028791	0.00509248	0.0202107	0.00357671	0.00470531	0.0320394	0.00234132	0.0182909	0.0202149	0.0203803	0.00471346	0.0141307	0.0169766	0.0191801	0.000773346	0.00414668	0.00809701	0.0149735	0.00224212	0.00928576	0.0122813	0.00367942	0.000828532	0.0294025	0.00747333	0.00632753	0.0304946	0.00410808	0.0376965	1.522829	0.4771708	0.346599	0.596448	0.851104	1.17494	1.67659	2.88517	0.7661532	0.313345	0.0607826	0.0006063	0.046325	0.00254122	0.00625682	0.0223643	0.0136453	0.0439982	0.00344034	0.0150983	0.0106871	0.0147886	0.00558373	0.00436376	0.0158223	0.0139449	0.00475588	0.0226231	0.00559095	0.00988912	0.0392473	0.00694563	0.00913728	0.0622175	0.00454663	0.0355193	0.0392554	0.0395767	0.0091531	0.0274405	0.0329669	0.0372459	0.00150177	0.00805247	0.0157237	0.0290772	0.004354	0.0180321	0.0238491	0.00714509	0.00160893	0.0570969	0.0145125	0.0122875	0.0592178	0.00797751	0.0732032	0.705136	0.294864	0.7051356	0.5149574
